Date,TSLA,MARA,PLTR,NIO,LU,AFRM,PLUG,F,NVDA,RIVN,LCID,AMZN,SOFI,AAL,RIOT,BBD,AAPL,GOLD,BAC,AMD,PDD,WBD,LYFT,PCG,PFE
2018-12-11,24.450666427612305,2.0,,7.079999923706055,,,1.5,8.539999961853027,37.04750061035156,,,82.16200256347656,,34.099998474121094,1.5399999618530273,7.9583330154418945,42.157501220703125,13.600000381469727,24.579999923706055,19.979999542236328,20.809999465942383,27.940000534057617,,26.059999465942383,41.755218505859375
2018-12-12,24.440000534057617,2.0799999237060547,,7.539999961853027,,,1.4600000381469727,8.640000343322754,37.224998474121094,,,83.177001953125,,34.349998474121094,1.6050000190734863,8.083333015441895,42.275001525878906,14.020000457763672,24.520000457763672,20.479999542236328,22.649999618530273,28.3799991607666,,26.389999389648438,41.89753341674805
2018-12-13,25.119333267211914,1.7999999523162842,,7.75,,,1.4500000476837158,8.5,37.22249984741211,,,82.91899871826172,,32.459999084472656,1.5399999618530273,8.274999618530273,42.73749923706055,14.109999656677246,24.399999618530273,19.860000610351562,22.579999923706055,27.969999313354492,,26.510000228881836,42.286529541015625
2018-12-14,24.380666732788086,1.7200000286102295,,7.699999809265137,,,1.3700000047683716,8.520000457763672,36.61249923706055,,,79.59549713134766,,32.40999984741211,1.350000023841858,8.125,41.369998931884766,13.65999984741211,24.479999542236328,19.899999618530273,23.100000381469727,27.969999313354492,,26.010000228881836,41.55597686767578
2018-12-17,23.22800064086914,1.840000033378601,,7.03000020980835,,,1.309999942779541,8.5,35.89500045776367,,,76.04550170898438,,32.040000915527344,1.7899999618530273,7.949999809265137,40.98500061035156,13.649999618530273,24.469999313354492,18.829999923706055,22.18000030517578,27.520000457763672,,24.440000534057617,40.901329040527344
2018-12-18,22.468666076660156,1.6799999475479126,,7.070000171661377,,,1.1799999475479126,8.470000267028809,36.73500061035156,,,77.5739974975586,,33.540000915527344,1.7699999809265137,8.149999618530273,41.51750183105469,13.880000114440918,24.469999313354492,19.5,23.0,26.899999618530273,,23.020000457763672,40.22770309448242
2018-12-19,22.197999954223633,1.840000033378601,,6.829999923706055,,,1.1799999475479126,8.319999694824219,34.627498626708984,,,74.75399780273438,,32.41999816894531,1.8899999856948853,7.983333110809326,40.22249984741211,12.880000114440918,24.18000030517578,18.15999984741211,22.31999969482422,26.8799991607666,,23.75,39.819732666015625
2018-12-20,21.025333404541016,1.7200000286102295,,6.519999980926514,,,1.0099999904632568,8.260000228881836,33.775001525878906,,,73.04149627685547,,31.889999389648438,1.7100000381469727,8.208333015441895,39.20750045776367,13.380000114440918,24.110000610351562,17.940000534057617,21.489999771118164,25.860000610351562,,23.850000381469727,39.800758361816406
2018-12-21,21.31800079345703,1.6799999475479126,,6.070000171661377,,,1.0199999809265137,8.050000190734863,32.39250183105469,,,68.87249755859375,,30.780000686645508,1.5,7.983333110809326,37.682498931884766,13.119999885559082,23.3700008392334,16.93000030517578,21.1299991607666,25.049999237060547,,22.75,39.78178405761719
2018-12-24,19.69266700744629,1.559999942779541,,5.920000076293945,,,1.0199999809265137,7.630000114440918,31.770000457763672,,,67.197998046875,,29.719999313354492,1.440000057220459,7.849999904632568,36.70750045776367,13.640000343322754,22.729999542236328,16.649999618530273,21.299999237060547,24.469999313354492,,23.149999618530273,38.47248458862305
2018-12-26,21.73933219909668,1.559999942779541,,6.360000133514404,,,1.309999942779541,7.849999904632568,33.275001525878906,,,73.54499816894531,,32.290000915527344,1.4900000095367432,7.875,39.29249954223633,13.649999618530273,24.110000610351562,17.899999618530273,21.510000228881836,25.549999237060547,,23.329999923706055,40.02846145629883
2018-12-27,21.075332641601562,1.559999942779541,,6.429999828338623,,,1.2999999523162842,7.849999904632568,32.79249954223633,,,73.08200073242188,,32.040000915527344,1.6399999856948853,8.074999809265137,39.037498474121094,13.710000038146973,24.3700008392334,17.489999771118164,21.899999618530273,24.780000686645508,,23.600000381469727,40.65464782714844
2018-12-28,22.257999420166016,1.600000023841858,,6.46999979019165,,,1.3200000524520874,7.809999942779541,33.412498474121094,,,73.9010009765625,,31.829999923706055,1.5700000524520874,8.191666603088379,39.057498931884766,13.119999885559082,24.389999389648438,17.81999969482422,22.059999465942383,24.639999389648438,,23.889999389648438,40.75901412963867
2018-12-31,22.18666648864746,1.440000057220459,,6.369999885559082,,,1.2400000095367432,7.650000095367432,33.375,,,75.09850311279297,,32.11000061035156,1.5099999904632568,8.241666793823242,39.435001373291016,13.539999961853027,24.639999389648438,18.459999084472656,22.440000534057617,24.739999771118164,,23.75,41.41366195678711
2019-01-02,20.674667358398438,1.5199999809265137,,6.199999809265137,,,1.3300000429153442,7.900000095367432,34.05500030517578,,,76.95649719238281,,32.47999954223633,1.7100000381469727,8.841667175292969,39.47999954223633,13.100000381469727,24.959999084472656,18.829999923706055,22.209999084472656,25.829999923706055,,23.799999237060547,41.034156799316406
2019-01-03,20.02400016784668,1.5199999809265137,,6.050000190734863,,,1.2599999904632568,7.78000020980835,31.997499465942383,,,75.01399993896484,,30.059999465942383,1.5399999618530273,8.949999809265137,35.54750061035156,13.0,24.559999465942383,17.049999237060547,21.520000457763672,25.68000030517578,,23.950000762939453,39.886146545410156
2019-01-04,21.179332733154297,1.600000023841858,,6.360000133514404,,,1.340000033378601,8.079999923706055,34.04750061035156,,,78.76950073242188,,32.040000915527344,1.649999976158142,9.066666603088379,37.064998626708984,13.09000015258789,25.579999923706055,19.0,22.690000534057617,26.139999389648438,,24.399999618530273,40.79696273803711
2019-01-07,22.33066749572754,1.6799999475479126,,6.5,,,1.5299999713897705,8.289999961853027,35.849998474121094,,,81.47550201416016,,32.95000076293945,1.6299999952316284,9.041666984558105,36.98249816894531,12.920000076293945,25.559999465942383,20.56999969482422,23.209999084472656,26.530000686645508,,18.950000762939453,41.01517868041992
2019-01-08,22.356666564941406,1.7200000286102295,,6.400000095367432,,,1.600000023841858,8.369999885559082,34.95750045776367,,,82.8290023803711,,32.41999816894531,1.7000000476837158,9.191666603088379,37.6875,12.34000015258789,25.510000228881836,20.75,24.0,27.239999771118164,,17.559999465942383,41.204933166503906
2019-01-09,22.568666458129883,1.6799999475479126,,6.630000114440918,,,1.5099999904632568,8.720000267028809,35.64500045776367,,,82.97100067138672,,33.41999816894531,1.7300000190734863,9.433333396911621,38.32749938964844,12.449999809265137,25.760000228881836,20.190000534057617,25.540000915527344,27.280000686645508,,17.829999923706055,41.119544982910156
