Date,TSLA,LU,PLTR,PLUG,F,BAC,AMD,AMZN,AAPL,CCL,SE,RIVN,NIO,NVDA,SOFI,MARA,SNAP,AAL,PFE,INTC,NU,GOOGL,DNA,LCID,TME
2022-12-14,156.8000030517578,2.1600000858306885,7.349999904632568,15.210000038146973,13.479999542236328,32.279998779296875,68.93000030517578,91.58000183105469,143.2100067138672,8.930000305175781,64.9800033569336,24.540000915527344,12.100000381469727,176.74000549316406,4.699999809265137,4.71999979019165,9.539999961853027,13.350000381469727,54.47999954223633,28.260000228881836,3.819999933242798,95.06999969482422,1.6799999475479126,7.679999828338623,7.949999809265137
2022-12-15,157.6699981689453,1.9900000095367432,7.010000228881836,14.420000076293945,13.029999732971191,31.770000457763672,66.52999877929688,88.44999694824219,136.5,8.630000114440918,61.04999923706055,23.969999313354492,11.880000114440918,169.52000427246094,4.630000114440918,4.340000152587891,8.760000228881836,12.930000305175781,53.61000061035156,27.149999618530273,3.740000009536743,90.86000061035156,1.6299999952316284,7.449999809265137,7.670000076293945
2022-12-16,150.22999572753906,2.0,6.900000095367432,14.020000457763672,12.119999885559082,31.700000762939453,65.41000366210938,87.86000061035156,134.50999450683594,8.449999809265137,53.689998626708984,22.479999542236328,11.600000381469727,165.7100067138672,4.639999866485596,3.880000114440918,8.470000267028809,12.8100004196167,51.400001525878906,26.920000076293945,3.9000000953674316,90.26000213623047,1.7300000190734863,7.369999885559082,7.889999866485596
2022-12-19,149.8699951171875,1.9299999475479126,6.349999904632568,12.90999984741211,11.6899995803833,32.060001373291016,64.58999633789062,84.91999816894531,132.3699951171875,8.09000015258789,53.02000045776367,22.030000686645508,11.0600004196167,162.5399932861328,4.429999828338623,3.869999885559082,8.1899995803833,12.479999542236328,51.36000061035156,26.790000915527344,3.9100000858306885,88.44000244140625,1.7000000476837158,7.230000019073486,8.170000076293945
2022-12-20,137.8000030517578,1.9900000095367432,6.309999942779541,12.720000267028809,11.470000267028809,32.189998626708984,65.05000305175781,85.19000244140625,132.3000030517578,8.100000381469727,51.02000045776367,21.399999618530273,11.09000015258789,160.85000610351562,4.570000171661377,3.9100000858306885,8.210000038146973,12.529999732971191,51.31999969482422,26.440000534057617,3.8299999237060547,89.0199966430664,1.649999976158142,7.230000019073486,7.900000095367432
2022-12-21,137.57000732421875,2.2200000286102295,6.5,13.079999923706055,11.779999732971191,32.68000030517578,67.68000030517578,86.7699966430664,135.4499969482422,8.479999542236328,52.439998626708984,21.030000686645508,11.609999656677246,165.00999450683594,4.639999866485596,3.6500000953674316,8.640000343322754,13.029999732971191,51.65999984741211,26.829999923706055,3.9100000858306885,89.58000183105469,1.75,7.179999828338623,8.479999542236328
2022-12-22,125.3499984741211,2.069999933242798,6.320000171661377,12.550000190734863,11.3100004196167,32.38999938964844,63.86000061035156,83.79000091552734,132.22999572753906,7.880000114440918,50.22999954223633,19.729999542236328,11.289999961853027,153.38999938964844,4.579999923706055,3.6700000762939453,8.680000305175781,12.5600004196167,51.63999938964844,25.969999313354492,3.859999895095825,87.76000213623047,1.6799999475479126,6.889999866485596,8.300000190734863
2022-12-23,123.1500015258789,2.009999990463257,6.289999961853027,12.34000015258789,11.359999656677246,32.470001220703125,64.5199966430664,85.25,131.86000061035156,7.809999942779541,49.91999816894531,19.139999389648438,10.970000267028809,152.05999755859375,4.610000133514404,3.619999885559082,8.579999923706055,12.710000038146973,51.83000183105469,26.09000015258789,3.890000104904175,89.2300033569336,1.659999966621399,6.699999809265137,8.0600004196167
2022-12-27,109.0999984741211,2.1700000762939453,6.0,11.720000267028809,11.199999809265137,32.529998779296875,63.27000045776367,83.04000091552734,130.02999877929688,7.670000076293945,50.25,17.739999771118164,10.0600004196167,141.2100067138672,4.389999866485596,3.240000009536743,8.5600004196167,12.529999732971191,51.130001068115234,25.940000534057617,3.819999933242798,87.38999938964844,1.6799999475479126,6.199999809265137,8.470000267028809
2022-12-28,112.70999908447266,1.899999976158142,6.070000171661377,11.710000038146973,10.949999809265137,32.77000045776367,62.56999969482422,81.81999969482422,126.04000091552734,7.670000076293945,48.91999816894531,17.739999771118164,9.800000190734863,140.36000061035156,4.369999885559082,3.1500000953674316,8.550000190734863,12.319999694824219,50.79999923706055,25.540000915527344,3.9100000858306885,86.0199966430664,1.649999976158142,6.380000114440918,7.949999809265137
2022-12-29,121.81999969482422,2.0,6.400000095367432,12.229999542236328,11.539999961853027,33.13999938964844,64.81999969482422,84.18000030517578,129.61000061035156,8.079999923706055,52.810001373291016,18.729999542236328,9.989999771118164,146.02999877929688,4.590000152587891,3.4100000858306885,8.8100004196167,12.699999809265137,51.33000183105469,26.209999084472656,4.059999942779541,88.44999694824219,1.6699999570846558,6.699999809265137,8.390000343322754
2022-12-30,123.18000030517578,1.940000057220459,6.420000076293945,12.369999885559082,11.630000114440918,33.119998931884766,64.7699966430664,84.0,129.92999267578125,8.0600004196167,52.029998779296875,18.43000030517578,9.75,146.13999938964844,4.610000133514404,3.4200000762939453,8.949999809265137,12.720000267028809,51.2400016784668,26.43000030517578,4.070000171661377,88.2300033569336,1.690000057220459,6.829999923706055,8.279999732971191
2023-01-03,108.0999984741211,2.0799999237060547,6.389999866485596,12.180000305175781,11.680000305175781,33.5099983215332,64.0199966430664,85.81999969482422,125.06999969482422,7.96999979019165,52.97999954223633,17.34000015258789,9.630000114440918,143.14999389648438,4.5,3.4000000953674316,8.850000381469727,12.739999771118164,51.2599983215332,26.729999542236328,3.559999942779541,89.12000274658203,1.5800000429153442,6.170000076293945,8.600000381469727
2023-01-04,113.63999938964844,2.2200000286102295,6.579999923706055,13.0,12.010000228881836,34.13999938964844,64.66000366210938,85.13999938964844,126.36000061035156,8.739999771118164,55.66999816894531,17.709999084472656,10.630000114440918,147.49000549316406,4.769999980926514,4.21999979019165,9.300000190734863,13.59000015258789,50.130001068115234,27.68000030517578,3.5199999809265137,88.08000183105469,1.590000033378601,6.480000019073486,9.180000305175781
2023-01-05,110.33999633789062,2.1500000953674316,6.320000171661377,12.65999984741211,12.25,34.06999969482422,62.33000183105469,83.12000274658203,125.0199966430664,8.949999809265137,55.84000015258789,16.559999465942383,10.859999656677246,142.64999389648438,4.630000114440918,3.9100000858306885,9.140000343322754,13.989999771118164,49.65999984741211,27.559999465942383,3.4800000190734863,86.19999694824219,1.5700000524520874,6.25,8.880000114440918
2023-01-06,113.05999755859375,2.1600000858306885,6.400000095367432,13.40999984741211,12.579999923706055,34.40999984741211,63.959999084472656,86.08000183105469,129.6199951171875,9.199999809265137,55.689998626708984,16.399999618530273,10.369999885559082,148.58999633789062,4.619999885559082,4.090000152587891,9.220000267028809,14.180000305175781,50.91999816894531,28.729999542236328,3.559999942779541,87.33999633789062,1.5199999809265137,6.360000133514404,8.739999771118164
2023-01-09,119.7699966430664,2.4000000953674316,6.5,14.220000267028809,12.6899995803833,33.88999938964844,67.23999786376953,87.36000061035156,130.14999389648438,9.470000267028809,53.040000915527344,16.6200008392334,10.760000228881836,156.27999877929688,4.820000171661377,4.900000095367432,9.199999809265137,14.609999656677246,48.38999938964844,29.309999465942383,3.6600000858306885,88.0199966430664,1.559999942779541,6.78000020980835,8.699999809265137
2023-01-10,118.8499984741211,2.4700000286102295,6.699999809265137,14.949999809265137,12.84000015258789,34.119998931884766,68.05000305175781,89.87000274658203,130.72999572753906,9.680000305175781,54.209999084472656,16.450000762939453,11.239999771118164,159.08999633789062,5.119999885559082,5.75,9.420000076293945,15.1899995803833,47.619998931884766,29.440000534057617,3.6600000858306885,88.41999816894531,1.5399999618530273,7.190000057220459,8.739999771118164
2023-01-11,123.22000122070312,2.690000057220459,6.980000019073486,16.209999084472656,13.220000267028809,34.380001068115234,69.05999755859375,95.08999633789062,133.49000549316406,9.859999656677246,56.810001373291016,17.079999923706055,11.510000228881836,160.00999450683594,5.150000095367432,5.369999885559082,9.65999984741211,15.34000015258789,47.45000076293945,29.850000381469727,3.7200000286102295,91.5199966430664,1.7000000476837158,7.929999828338623,8.489999771118164
2023-01-12,123.55999755859375,2.680000066757202,7.010000228881836,16.790000915527344,13.430000305175781,34.470001220703125,70.80000305175781,95.2699966430664,133.41000366210938,10.279999732971191,58.380001068115234,17.579999923706055,11.8100004196167,165.11000061035156,5.360000133514404,7.03000020980835,9.640000343322754,16.829999923706055,47.709999084472656,30.290000915527344,3.6600000858306885,91.12999725341797,1.840000033378601,8.3100004196167,8.550000190734863
2023-01-13,122.4000015258789,2.740000009536743,6.960000038146973,16.489999771118164,12.720000267028809,35.22999954223633,71.0,98.12000274658203,134.75999450683594,10.510000228881836,60.119998931884766,16.450000762939453,11.800000190734863,168.99000549316406,5.440000057220459,7.679999828338623,9.800000190734863,17.020000457763672,47.849998474121094,30.110000610351562,3.680000066757202,92.12000274658203,1.8600000143051147,8.149999618530273,8.989999771118164
2023-01-17,131.49000549316406,2.6600000858306885,7.070000171661377,16.829999923706055,12.670000076293945,34.52000045776367,71.58999633789062,96.05000305175781,135.94000244140625,10.880000114440918,62.189998626708984,16.93000030517578,11.40999984741211,177.02000427246094,5.639999866485596,8.369999885559082,9.670000076293945,17.079999923706055,46.08000183105469,29.600000381469727,3.6700000762939453,91.29000091552734,1.9900000095367432,8.050000190734863,8.489999771118164
2023-01-18,128.77999877929688,2.5399999618530273,6.900000095367432,16.700000762939453,12.40999984741211,33.720001220703125,70.52999877929688,95.45999908447266,135.2100067138672,10.430000305175781,62.04999923706055,16.5,11.010000228881836,173.77000427246094,5.559999942779541,6.909999847412109,9.40999984741211,16.639999389648438,45.0,28.809999465942383,3.640000104904175,91.12000274658203,1.8300000429153442,8.15999984741211,8.260000228881836
2023-01-19,127.16999816894531,2.609999895095825,6.730000019073486,15.3100004196167,12.180000305175781,33.22999954223633,67.70999908447266,93.68000030517578,135.27000427246094,10.119999885559082,61.31999969482422,15.789999961853027,10.770000457763672,167.64999389648438,5.409999847412109,7.340000152587891,9.619999885559082,16.280000686645508,44.959999084472656,28.420000076293945,3.619999885559082,93.05000305175781,1.6699999570846558,7.449999809265137,8.229999542236328
2023-01-20,133.4199981689453,2.680000066757202,7.019999980926514,15.899999618530273,12.399999618530273,33.849998474121094,70.06999969482422,97.25,137.8699951171875,10.470000267028809,65.86000061035156,16.229999542236328,11.069999694824219,178.38999938964844,5.670000076293945,8.069999694824219,9.989999771118164,16.34000015258789,45.11000061035156,29.219999313354492,3.809999942779541,98.0199966430664,1.659999966621399,7.820000171661377,8.369999885559082
2023-01-23,143.75,2.690000057220459,7.380000114440918,17.440000534057617,12.800000190734863,34.31999969482422,76.52999877929688,97.5199966430664,141.11000061035156,10.720000267028809,66.7300033569336,18.100000381469727,12.0600004196167,191.92999267578125,5.869999885559082,9.0,10.199999809265137,16.170000076293945,44.97999954223633,30.270000457763672,3.9200000762939453,99.79000091552734,1.840000033378601,8.819999694824219,8.479999542236328
2023-01-24,143.88999938964844,2.75,7.019999980926514,16.739999771118164,12.739999771118164,34.56999969482422,74.69999694824219,96.31999969482422,142.52999877929688,10.680000305175781,64.0,18.049999237060547,11.680000305175781,192.64999389648438,5.789999961853027,8.800000190734863,10.260000228881836,16.020000457763672,44.709999084472656,29.920000076293945,4.03000020980835,97.69999694824219,1.809999942779541,8.600000381469727,8.5600004196167
2023-01-25,144.42999267578125,2.7899999618530273,7.21999979019165,16.34000015258789,12.789999961853027,34.869998931884766,74.91000366210938,97.18000030517578,141.86000061035156,10.880000114440918,64.26000213623047,18.690000534057617,11.630000114440918,193.22999572753906,5.789999961853027,8.75,9.670000076293945,16.260000228881836,45.06999969482422,29.700000762939453,4.119999885559082,95.22000122070312,1.7599999904632568,8.869999885559082,8.59000015258789
2023-01-26,160.27000427246094,3.1600000858306885,7.239999771118164,15.369999885559082,12.920000076293945,35.34000015258789,75.16000366210938,99.22000122070312,143.9600067138672,10.630000114440918,67.0,18.309999465942383,12.170000076293945,198.02000427246094,5.710000038146973,8.75,10.1899995803833,16.610000610351562,44.25,30.09000015258789,4.230000019073486,97.5199966430664,1.75,9.0,9.0
2023-01-27,177.89999389648438,3.240000009536743,7.550000190734863,15.859999656677246,13.270000457763672,35.45000076293945,75.4000015258789,102.23999786376953,145.92999267578125,11.020000457763672,68.55000305175781,19.829999923706055,12.710000038146973,203.64999389648438,5.940000057220459,8.020000457763672,10.90999984741211,16.43000030517578,43.790000915527344,28.15999984741211,4.369999885559082,99.37000274658203,1.940000057220459,12.869999885559082,8.670000076293945
2023-01-30,166.66000366210938,2.9600000381469727,7.369999885559082,15.710000038146973,12.890000343322754,35.29999923706055,72.44999694824219,100.55000305175781,143.0,10.640000343322754,64.61000061035156,18.040000915527344,12.020000457763672,191.6199951171875,6.679999828338623,7.170000076293945,11.09000015258789,15.960000038146973,43.54999923706055,27.950000762939453,4.400000095367432,96.94000244140625,1.8200000524520874,11.75,8.319999694824219
